id,population,indust_part,preschool_facilities,school_facilities,hospital_beds_raion,healthcare_facilities,university_num,sport_objects_facilities,additional_education_facilities,culture_objects_facilities,shopping_centers_facilities,office_num,green_part,prom_part,cafe_count,church_facilities,mosque,leisure_facilities
56618,48439,0.0006991189999999999,1,2,4129.0,0,0,10,3,1,3,24,5.08,0.0,8,0,0,0
99991,102828,0.006076152,4,6,645.0,6,0,16,3,0,6,0,38.66,0.0,0,1,0,1
92598,108171,0.037316452,7,9,562.0,4,2,25,2,0,10,93,0.0,0.0,8,2,0,0
68372,38075,0.31019913,3,4,,0,0,0,0,0,0,1,0.0,0.0,1,0,0,0
65446,94561,0.038692987000000005,4,4,1015.0,2,0,7,1,0,5,1,1.3,0.0,1,0,0,0
16335,2546,0.034656082000000005,0,0,,0,0,0,0,0,0,0,16.86,2.72,0,0,0,0
62737,75377,7.81528e-05,4,4,1046.0,3,2,29,16,10,23,141,12.24,0.0,71,15,0,0
42547,142243,0.000995363,8,8,,1,0,7,8,0,5,1,11.36,0.0,2,0,0,0
76784,4001,0.007122317,0,0,,0,0,0,0,0,1,0,38.39,2.83,0,0,0,0
42090,113897,0.371148999,5,5,750.0,2,0,4,3,0,5,1,8.93,0.0,0,0,0,1
72200,155427,0.041124634,8,9,,1,0,6,2,0,10,5,6.69,0.0,0,2,0,0
99098,4001,0.007122317,0,0,,0,0,0,0,0,1,0,31.13,2.83,1,0,0,0
60257,155427,0.041124634,8,9,,1,0,6,2,0,10,5,5.98,13.79,0,2,0,0
71445,9553,0.072157581,0,0,,0,0,1,0,0,0,1,0.0,14.0,0,1,0,0
45323,9553,0.072157581,0,0,,0,0,1,0,0,0,1,0.0,14.0,0,1,0,0
57982,57995,0.051942062,2,2,800.0,2,0,6,0,0,0,7,2.09,0.0,3,3,0,0
56781,75377,7.81528e-05,4,4,1046.0,3,2,29,16,10,23,141,12.24,0.0,71,15,0,0
52496,64931,0.16909109,6,8,,2,0,5,2,0,5,10,1.54,55.07,1,0,0,0
18279,39873,0.07542368,0,0,,0,0,3,2,0,0,0,15.62,2.77,0,0,0,0
77284,76670,0.0,4,6,,0,0,6,5,0,4,2,0.53,0.0,10,0,0,0
38081,139322,0.225824954,7,7,1548.0,3,0,13,0,0,2,7,17.72,0.0,4,0,0,0
92666,111874,0.089039719,5,5,,0,0,10,3,0,11,5,7.2,0.0,1,0,0,0
22909,247469,0.090799103,13,14,,5,0,16,16,0,15,2,36.46,0.0,5,0,0,0
34855,111023,0.025609157,7,7,240.0,3,0,6,4,0,1,0,0.0,0.0,0,0,0,0
40225,71715,0.21843974,2,2,1450.0,4,0,4,1,0,7,6,21.52,0.0,1,1,0,0
12744,106445,0.151346216,6,6,830.0,4,0,7,0,0,1,10,7.96,0.0,10,0,0,0
92507,28537,0.13012277,2,3,,0,0,1,0,0,0,0,0.0,0.3,1,0,0,0
77657,178473,0.069753361,9,10,,1,0,17,6,0,11,4,27.34,0.0,3,0,0,0
36869,64317,0.014423114,1,1,,0,0,2,1,0,3,4,13.49,0.72,2,1,0,1
51948,37502,0.210473241,1,2,1994.0,3,1,8,5,0,0,2,23.85,0.0,0,2,0,0
74028,19940,0.243204519,5,5,540.0,0,0,0,4,0,0,0,42.63,5.76,0,0,0,0
53227,165727,0.13321533300000002,10,13,1406.0,3,0,13,1,0,4,3,10.94,0.0,0,0,0,0
18922,21819,0.075778755,0,0,,0,0,3,3,0,2,3,21.17,14.29,0,0,0,0
68362,112221,0.282797669,5,5,,0,0,5,3,0,6,2,22.95,0.0,0,1,0,0
55669,85219,0.161531741,6,6,30.0,2,0,4,1,0,4,1,6.13,14.19,0,0,0,0
11406,102590,0.0,6,6,,0,0,3,1,0,5,0,23.01,0.0,1,1,0,0
29720,51455,0.060753049,2,2,520.0,0,0,3,0,0,7,2,29.29,0.51,5,0,0,0
28510,36154,0.086885265,2,3,1547.0,0,0,1,1,0,0,2,4.98,27.49,0,0,0,0
10199,122862,0.00016967599999999998,7,8,,1,0,5,0,0,1,0,8.16,0.0,4,0,0,0
23399,80791,0.050755569,4,4,145.0,0,0,10,2,0,1,1,0.0,0.0,6,0,0,0
35568,19940,0.243204519,5,5,540.0,0,0,0,4,0,0,0,42.63,5.76,0,0,0,0
46085,175518,0.300322518,4,4,,1,0,10,3,0,9,6,0.0,35.59,1,1,0,0
87371,155427,0.041124634,8,9,,1,0,6,2,0,10,5,1.51,24.49,0,1,0,0
85828,19940,0.243204519,5,5,540.0,0,0,0,4,0,0,0,42.63,5.76,0,0,0,0
73925,32071,0.14890389099999998,3,3,1430.0,3,0,3,0,0,2,1,0.0,0.0,2,0,0,0
93517,9553,0.072157581,0,0,,0,0,1,0,0,0,1,0.0,7.57,1,1,0,0
11739,4001,0.007122317,0,0,,0,0,0,0,0,1,0,36.76,5.23,1,0,0,0
28064,75377,7.81528e-05,4,4,1046.0,3,2,29,16,10,23,141,12.24,0.0,71,15,0,0
40107,81887,0.020741326,4,8,1340.0,2,0,12,1,0,5,5,0.0,24.46,6,0,0,0
46420,125354,0.265088676,4,5,1937.0,3,0,6,4,0,2,0,4.83,10.11,2,0,0,0
33330,19940,0.243204519,5,5,540.0,0,0,0,4,0,0,0,0.0,0.0,0,0,0,0
54489,7538,0.014072961,0,0,,0,0,0,0,0,0,0,21.14,0.0,0,0,0,0
50665,125111,0.019508796,8,8,176.0,5,1,12,5,1,5,11,18.73,0.0,1,1,0,0
47420,28537,0.13012277,2,3,,0,0,1,0,0,0,0,10.0,0.0,4,0,0,0
23494,77878,0.195781053,4,8,,3,0,2,2,0,2,6,12.66,32.06,0,1,0,0
41681,142462,0.035145267,7,8,2620.0,0,0,5,2,0,3,3,8.96,0.0,8,0,0,0
25941,21819,0.075778755,0,0,,0,0,3,3,0,2,3,21.17,14.29,0,0,0,0
59303,219609,0.033493708,10,11,1322.0,3,0,11,11,0,8,1,2.23,0.0,0,0,0,0
47026,143661,0.127375905,6,7,,3,0,3,4,0,9,3,19.64,0.0,0,0,0,0
93249,4001,0.007122317,0,0,,0,0,0,0,0,1,0,15.29,2.83,1,0,0,0
92004,80917,0.036122292,3,4,1036.0,1,0,11,3,0,1,0,10.84,0.0,3,0,0,0
28882,219609,0.033493708,10,11,1322.0,3,0,11,11,0,8,1,6.87,0.37,0,0,0,1
84962,123000,0.0,5,5,2672.0,0,2,4,2,0,2,2,12.41,0.0,2,0,0,0
68666,76156,0.246031548,5,5,2715.0,3,1,7,6,0,3,4,0.4,17.82,0,2,0,0
38026,9553,0.072157581,0,0,,0,0,1,0,0,0,1,27.33,1.6,0,1,0,0
32877,106445,0.151346216,6,6,830.0,4,0,7,0,0,1,10,7.87,0.0,10,0,0,0
51815,105663,0.161975568,4,5,4508.0,3,0,11,5,0,7,5,46.33,0.0,3,0,0,0
38950,115352,0.049637257,5,8,229.0,1,0,6,1,1,3,0,0.0,42.47,0,0,0,0
57506,4001,0.007122317,0,0,,0,0,0,0,0,1,0,15.29,2.83,1,0,0,0
92593,143661,0.127375905,6,7,,3,0,3,4,0,9,3,1.75,0.0,1,0,0,0
55486,132349,0.130617806,6,6,900.0,1,0,12,2,0,9,9,0.01,0.0,1,0,0,1
43844,9553,0.072157581,0,0,,0,0,1,0,0,0,1,0.0,7.57,1,1,0,0
50202,4001,0.007122317,0,0,,0,0,0,0,0,1,0,38.05,2.83,0,0,0,0
79046,7122,0.017647053,0,0,,0,0,0,2,0,0,0,1.48,0.0,0,0,0,0
71312,122862,0.00016967599999999998,7,8,,1,0,5,0,0,1,0,52.99,0.0,1,0,0,0
21287,125111,0.019508796,8,8,176.0,5,1,12,5,1,5,11,0.0,0.0,0,0,0,0
82602,61396,0.049863387,5,5,75.0,3,0,8,5,4,1,9,16.04,4.06,8,0,0,0
37490,101708,0.118537385,4,7,1183.0,1,0,5,1,0,0,1,12.33,0.0,3,0,0,0
97842,87713,0.458174486,4,4,1130.0,1,0,6,2,0,5,1,6.17,22.85,1,0,0,0
32651,61039,0.0,5,5,620.0,1,1,9,5,0,2,5,15.05,0.0,7,0,0,0
63635,9553,0.072157581,0,0,,0,0,1,0,0,0,1,30.35,14.0,0,0,0,0
30341,94561,0.038692987000000005,4,4,1015.0,2,0,7,1,0,5,1,25.77,21.4,0,0,0,0
34440,143661,0.127375905,6,7,,3,0,3,4,0,9,3,14.38,0.0,0,1,0,0
79627,145088,0.050900058,6,6,30.0,2,0,8,3,0,3,1,0.0,46.08,0,0,0,0
81877,85721,0.521867054,4,4,,0,0,2,0,0,0,0,15.05,0.0,2,0,0,0
89715,78810,0.43788524,3,3,1084.0,0,0,3,2,0,5,3,0.11,4.07,0,0,0,0
62978,178473,0.069753361,9,10,,1,0,17,6,0,11,4,50.07,0.0,1,1,0,0
94783,104434,0.188783766,3,4,,0,0,10,1,0,1,4,7.14,0.0,8,0,0,0
34270,4001,0.007122317,0,0,,0,0,0,0,0,1,0,33.39,0.0,0,0,0,0
85758,53786,0.150817539,2,4,2643.0,4,0,10,2,0,5,4,6.12,0.0,0,0,0,0
84094,116742,0.007658515,5,10,2301.0,3,1,24,1,1,19,56,8.93,0.0,16,3,0,2
94167,219609,0.033493708,10,11,1322.0,3,0,11,11,0,8,1,25.99,0.0,0,0,0,0
13651,247469,0.090799103,13,14,,5,0,16,16,0,15,2,2.22,0.0,0,0,0,0
24897,19940,0.243204519,5,5,540.0,0,0,0,4,0,0,0,0.0,0.0,0,0,0,0
97076,112804,0.000991363,8,9,,1,1,14,2,0,9,3,28.44,0.0,0,0,0,0
72687,9553,0.072157581,0,0,,0,0,1,0,0,0,1,0.0,6.86,1,1,0,0
41036,19940,0.243204519,5,5,540.0,0,0,0,4,0,0,0,42.63,5.76,0,0,0,0
32718,122873,0.175054867,4,4,,1,0,6,0,0,0,3,7.49,0.0,0,0,0,0
93418,26578,0.0,1,1,1786.0,1,1,20,1,0,5,39,23.39,0.0,41,2,0,0
59255,60315,0.17891679600000002,1,2,192.0,1,0,4,6,0,5,4,45.31,0.0,1,0,0,0
82062,7122,0.017647053,0,0,,0,0,0,2,0,0,0,0.0,0.0,0,0,0,0
10713,26578,0.0,1,1,1786.0,1,1,20,1,0,5,39,23.39,0.0,41,2,0,0
77939,9553,0.072157581,0,0,,0,0,1,0,0,0,1,0.0,18.07,0,0,0,0
94187,32071,0.14890389099999998,3,3,1430.0,3,0,3,0,0,2,1,50.41,0.0,0,0,0,0
85797,78507,0.0,7,7,,2,0,14,1,0,6,4,40.67,0.0,9,0,0,0
24499,19940,0.243204519,5,5,540.0,0,0,0,4,0,0,0,42.63,5.76,0,0,0,0
30287,76308,0.14966637300000002,2,3,4087.0,4,0,6,3,0,1,2,36.33,0.0,0,1,0,0
55803,157010,0.194489265,6,7,125.0,3,0,5,3,0,5,3,7.96,45.24,8,0,0,0
30533,157010,0.194489265,6,7,125.0,3,0,5,3,0,5,3,11.94,32.5,7,0,0,0
11762,118945,0.012338886,6,7,2078.0,2,0,7,0,0,4,1,0.17,0.0,1,0,0,0
25799,101708,0.118537385,4,7,1183.0,1,0,5,1,0,0,1,14.3,0.0,3,1,0,0
83701,21819,0.075778755,0,0,,0,0,3,3,0,2,3,0.99,9.06,0,0,0,0
39578,77878,0.195781053,4,8,,3,0,2,2,0,2,6,26.21,45.0,1,0,0,0
65372,13890,0.011654127,0,0,,0,0,0,1,0,0,0,0.0,0.0,1,0,0,0
75214,87713,0.458174486,4,4,1130.0,1,0,6,2,0,5,1,0.02,22.41,0,0,0,0
20953,178264,0.041116354,11,13,,1,0,13,4,0,4,4,12.32,0.0,0,0,0,0
90246,132349,0.130617806,6,6,900.0,1,0,12,2,0,9,9,45.75,4.71,2,0,0,0
87498,76670,0.0,4,6,,0,0,6,5,0,4,2,57.89,0.0,1,0,0,0
77840,7122,0.017647053,0,0,,0,0,0,2,0,0,0,78.49,3.41,0,0,0,0
48986,71715,0.21843974,2,2,1450.0,4,0,4,1,0,7,6,3.56,15.72,0,0,0,0
94098,155427,0.041124634,8,9,,1,0,6,2,0,10,5,6.88,0.0,0,2,0,0
25725,219609,0.033493708,10,11,1322.0,3,0,11,11,0,8,1,7.75,0.0,0,0,0,0
32994,72131,0.158249043,4,5,,1,0,4,2,0,0,0,18.8,0.0,1,0,0,0
97128,47245,0.246623602,2,6,,3,0,8,3,0,6,45,0.0,34.57,10,4,0,0
59056,85219,0.161531741,6,6,30.0,2,0,4,1,0,4,1,13.07,2.2,0,0,0,0
55215,75377,7.81528e-05,4,4,1046.0,3,2,29,16,10,23,141,12.24,0.0,71,15,0,0
65114,157010,0.194489265,6,7,125.0,3,0,5,3,0,5,3,11.94,32.5,7,0,0,0
48235,101708,0.118537385,4,7,1183.0,1,0,5,1,0,0,1,6.55,0.0,2,0,0,0
88895,9553,0.072157581,0,0,,0,0,1,0,0,0,1,0.0,8.72,1,0,0,0
35992,32241,0.211401214,0,0,,0,0,0,3,0,1,0,9.26,7.02,0,0,0,0
86343,9553,0.072157581,0,0,,0,0,1,0,0,0,1,0.0,14.0,0,1,0,0
82702,77878,0.195781053,4,8,,3,0,2,2,0,2,6,5.66,0.0,4,0,1,0
11414,156377,0.0,5,5,1145.0,3,0,1,2,0,5,0,0.0,0.0,1,0,0,0
42729,39873,0.07542368,0,0,,0,0,3,2,0,0,0,15.29,2.98,0,0,0,0
35411,9553,0.072157581,0,0,,0,0,1,0,0,0,1,2.91,1.24,0,0,0,0
33239,178473,0.069753361,9,10,,1,0,17,6,0,11,4,12.52,0.29,0,1,0,0
40528,155427,0.041124634,8,9,,1,0,6,2,0,10,5,19.74,0.0,2,0,0,0
24944,165727,0.13321533300000002,10,13,1406.0,3,0,13,1,0,4,3,9.0,0.0,3,2,0,0
50842,21819,0.075778755,0,0,,0,0,3,3,0,2,3,11.66,0.97,0,1,0,0
80392,142462,0.035145267,7,8,2620.0,0,0,5,2,0,3,3,6.05,0.0,0,0,0,0
15759,61396,0.049863387,5,5,75.0,3,0,8,5,4,1,9,17.35,23.72,2,0,0,0
51457,4001,0.007122317,0,0,,0,0,0,0,0,1,0,14.66,2.83,1,0,0,0
23992,75377,7.81528e-05,4,4,1046.0,3,2,29,16,10,23,141,12.24,0.0,71,15,0,0
57973,4001,0.007122317,0,0,,0,0,0,0,0,1,0,24.52,2.83,1,0,0,0
41838,94561,0.038692987000000005,4,4,1015.0,2,0,7,1,0,5,1,9.96,10.05,2,0,0,0
83816,56535,0.236108458,4,4,,3,0,14,5,0,10,27,2.67,0.0,7,0,0,0
10301,104410,0.069660344,7,9,,1,0,8,4,0,2,4,23.35,0.0,0,0,0,0
91218,19940,0.243204519,5,5,540.0,0,0,0,4,0,0,0,42.63,5.76,0,0,0,0
36479,113897,0.371148999,5,5,750.0,2,0,4,3,0,5,1,8.16,49.48,1,0,0,0
66855,19940,0.243204519,5,5,540.0,0,0,0,4,0,0,0,42.63,5.76,0,0,0,0
80118,104410,0.069660344,7,9,,1,0,8,4,0,2,4,5.47,0.0,2,0,0,0
19633,94564,0.219006007,4,4,,1,0,3,2,0,4,3,1.92,15.95,3,0,0,0
32196,132349,0.130617806,6,6,900.0,1,0,12,2,0,9,9,15.64,0.0,0,0,0,0
86563,178264,0.041116354,11,13,,1,0,13,4,0,4,4,16.43,0.0,1,0,0,0
55442,75377,7.81528e-05,4,4,1046.0,3,2,29,16,10,23,141,12.24,0.0,71,15,0,0
59674,19940,0.243204519,5,5,540.0,0,0,0,4,0,0,0,0.0,0.0,0,0,0,0
41015,113897,0.371148999,5,5,750.0,2,0,4,3,0,5,1,8.93,0.0,0,0,0,1
21185,37502,0.210473241,1,2,1994.0,3,1,8,5,0,0,2,25.84,0.0,1,2,0,0
47974,118843,0.309479124,2,3,990.0,0,0,7,3,0,6,4,9.15,0.0,0,0,0,0
54819,123000,0.0,5,5,2672.0,0,2,4,2,0,2,2,7.3,0.0,5,1,0,0
84883,105663,0.161975568,4,5,4508.0,3,0,11,5,0,7,5,9.94,37.29,1,0,0,0
81988,21819,0.075778755,0,0,,0,0,3,3,0,2,3,21.17,14.29,0,0,0,0
46363,76308,0.14966637300000002,2,3,4087.0,4,0,6,3,0,1,2,3.69,0.0,7,0,0,0
78176,83369,0.428825818,5,5,730.0,0,0,4,5,0,2,8,13.71,1.28,0,1,0,0
23066,178473,0.069753361,9,10,,1,0,17,6,0,11,4,24.91,0.0,1,1,0,0
44912,178264,0.041116354,11,13,,1,0,13,4,0,4,4,14.22,0.0,0,0,0,0
95532,156377,0.0,5,5,1145.0,3,0,1,2,0,5,0,2.63,0.0,2,0,0,0
46008,32241,0.211401214,0,0,,0,0,0,3,0,1,0,9.26,7.02,0,0,0,0
45952,21819,0.075778755,0,0,,0,0,3,3,0,2,3,33.25,0.0,0,0,0,0
59639,78810,0.43788524,3,3,1084.0,0,0,3,2,0,5,3,0.11,4.07,0,0,0,0
43619,4001,0.007122317,0,0,,0,0,0,0,0,1,0,31.13,2.83,1,0,0,0
77647,83844,0.0,5,7,46.0,1,0,6,4,0,1,4,13.54,0.0,11,0,0,0
43817,101982,0.333891544,6,6,,0,0,7,3,0,0,1,1.74,13.75,2,0,0,0
99484,9553,0.072157581,0,0,,0,0,1,0,0,0,1,49.43,0.0,0,0,0,0
33625,21819,0.075778755,0,0,,0,0,3,3,0,2,3,21.17,14.29,0,0,0,0
74760,83502,0.040242764,2,3,2729.0,3,0,9,3,0,1,11,1.13,38.3,0,0,0,0
69305,178473,0.069753361,9,10,,1,0,17,6,0,11,4,50.07,0.0,1,1,0,0
17806,47245,0.246623602,2,6,,3,0,8,3,0,6,45,5.32,1.9,21,3,0,0
82872,81980,0.232205084,4,4,80.0,0,0,4,2,0,3,1,0.0,0.0,5,0,0,0
33962,91100,0.341071945,5,9,2300.0,3,0,12,5,0,11,48,4.05,0.0,9,0,0,1
69947,96959,0.122090347,4,6,1894.0,4,0,7,6,0,0,7,0.0,13.22,3,0,0,0
12529,2546,0.034656082000000005,0,0,,0,0,0,0,0,0,0,100.0,0.0,0,0,0,0
64422,21155,0.0,4,4,920.0,0,0,7,1,0,4,0,13.88,0.0,3,1,0,0
92244,83369,0.428825818,5,5,730.0,0,0,4,5,0,2,8,4.88,0.0,0,1,0,0
93056,116742,0.007658515,5,10,2301.0,3,1,24,1,1,19,56,2.93,14.57,14,1,0,0
44913,143661,0.127375905,6,7,,3,0,3,4,0,9,3,0.0,0.0,1,0,0,0
94248,101708,0.118537385,4,7,1183.0,1,0,5,1,0,0,1,8.99,0.0,0,0,0,0
44630,166803,0.111627393,4,5,1970.0,2,0,18,4,0,3,8,0.0,3.95,1,1,0,0
38968,178473,0.069753361,9,10,,1,0,17,6,0,11,4,0.0,0.0,8,0,0,0
42849,4001,0.007122317,0,0,,0,0,0,0,0,1,0,15.29,2.83,1,0,0,0
59575,132349,0.130617806,6,6,900.0,1,0,12,2,0,9,9,4.97,0.0,1,1,0,0
62459,85219,0.161531741,6,6,30.0,2,0,4,1,0,4,1,6.13,14.19,0,0,0,0
38745,13890,0.011654127,0,0,,0,0,0,1,0,0,0,0.0,0.0,1,0,0,0
21238,145576,0.100455735,7,7,,1,0,7,2,0,6,0,27.35,0.0,1,1,0,0
10851,57999,0.015016892,3,3,2890.0,0,1,14,4,0,8,59,0.0,6.13,14,1,0,0
53830,9553,0.072157581,0,0,,0,0,1,0,0,0,1,11.01,0.0,0,1,0,0
75265,78810,0.43788524,3,3,1084.0,0,0,3,2,0,5,3,8.87,0.0,1,0,0,0
28719,9553,0.072157581,0,0,,0,0,1,0,0,0,1,17.94,1.51,0,0,0,0
26186,125111,0.019508796,8,8,176.0,5,1,12,5,1,5,11,5.12,0.0,20,0,0,0
99918,19940,0.243204519,5,5,540.0,0,0,0,4,0,0,0,42.63,5.76,0,0,0,0
42956,122873,0.175054867,4,4,,1,0,6,0,0,0,3,20.38,0.0,1,0,0,0
11213,21819,0.075778755,0,0,,0,0,3,3,0,2,3,21.17,14.29,0,0,0,0
90681,111374,0.0,5,7,,2,0,6,0,0,5,1,7.97,0.0,3,0,0,0
68729,57107,0.174739084,4,6,100.0,0,0,5,10,0,3,9,1.38,29.84,9,0,0,0
63753,85956,0.319809354,4,4,2857.0,5,1,14,4,0,8,16,6.68,22.4,4,1,0,0
25087,175518,0.300322518,4,4,,1,0,10,3,0,9,6,0.0,42.51,0,0,0,0
73155,91100,0.341071945,5,9,2300.0,3,0,12,5,0,11,48,1.99,5.48,13,2,0,1
66460,102590,0.0,6,6,,0,0,3,1,0,5,0,13.81,0.0,1,0,0,0
40497,102618,0.1363303,4,5,262.0,3,0,6,4,0,6,10,0.0,14.03,3,0,0,0
68725,123000,0.0,5,5,2672.0,0,2,4,2,0,2,2,10.92,0.0,3,2,0,0
64407,19940,0.243204519,5,5,540.0,0,0,0,4,0,0,0,0.0,0.0,0,0,0,0
38750,132349,0.130617806,6,6,900.0,1,0,12,2,0,9,9,0.0,0.0,1,1,0,0
45260,142462,0.035145267,7,8,2620.0,0,0,5,2,0,3,3,2.39,0.0,2,0,0,0
63770,87713,0.458174486,4,4,1130.0,1,0,6,2,0,5,1,32.43,0.0,1,0,0,0
28254,83502,0.040242764,2,3,2729.0,3,0,9,3,0,1,11,23.74,0.0,1,1,0,0
79658,113897,0.371148999,5,5,750.0,2,0,4,3,0,5,1,8.93,0.0,0,0,0,1
77505,156377,0.0,5,5,1145.0,3,0,1,2,0,5,0,26.95,0.0,2,0,0,0
73664,80791,0.050755569,4,4,145.0,0,0,10,2,0,1,1,0.0,6.45,4,0,0,0
47136,102726,0.0,5,8,4702.0,5,1,23,2,2,5,87,0.17,0.0,42,4,0,9
80423,83369,0.428825818,5,5,730.0,0,0,4,5,0,2,8,14.64,0.0,4,0,0,0
25148,178473,0.069753361,9,10,,1,0,17,6,0,11,4,26.19,2.82,2,0,0,0
43666,81887,0.020741326,4,8,1340.0,2,0,12,1,0,5,5,8.74,0.41,1,0,0,0
39016,85219,0.161531741,6,6,30.0,2,0,4,1,0,4,1,3.85,15.24,0,0,0,0
58466,7122,0.017647053,0,0,,0,0,0,2,0,0,0,9.88,0.0,0,0,0,0
78168,19940,0.243204519,5,5,540.0,0,0,0,4,0,0,0,0.0,0.0,0,0,0,0
61584,7538,0.014072961,0,0,,0,0,0,0,0,0,0,8.05,14.45,0,0,0,0
43475,106445,0.151346216,6,6,830.0,4,0,7,0,0,1,10,2.61,0.0,10,0,0,0
45747,75377,7.81528e-05,4,4,1046.0,3,2,29,16,10,23,141,12.24,0.0,71,15,0,0
73380,4001,0.007122317,0,0,,0,0,0,0,0,1,0,38.39,2.83,0,0,0,0
24760,9553,0.072157581,0,0,,0,0,1,0,0,0,1,28.57,14.78,0,0,0,0
10728,247469,0.090799103,13,14,,5,0,16,16,0,15,2,7.87,2.14,3,0,0,0
94369,7122,0.017647053,0,0,,0,0,0,2,0,0,0,19.01,6.3,1,2,0,0
95461,79576,0.101872465,5,5,,3,0,4,3,0,3,3,12.98,0.0,5,0,0,0
90835,61396,0.049863387,5,5,75.0,3,0,8,5,4,1,9,8.77,0.0,6,0,0,1
70618,142462,0.035145267,7,8,2620.0,0,0,5,2,0,3,3,7.77,0.0,1,0,0,0
87694,4001,0.007122317,0,0,,0,0,0,0,0,1,0,24.52,2.83,1,0,0,0
98299,157010,0.194489265,6,7,125.0,3,0,5,3,0,5,3,0.0,62.58,2,0,0,0
54933,21819,0.075778755,0,0,,0,0,3,3,0,2,3,21.17,14.29,0,0,0,0
97126,122862,0.00016967599999999998,7,8,,1,0,5,0,0,1,0,9.78,0.0,0,0,0,0
35112,112221,0.282797669,5,5,,0,0,5,3,0,6,2,12.37,0.0,3,0,0,0
96213,247469,0.090799103,13,14,,5,0,16,16,0,15,2,31.77,0.0,0,0,0,0
57262,4001,0.007122317,0,0,,0,0,0,0,0,1,0,24.52,2.83,1,0,0,0
73802,57995,0.051942062,2,2,800.0,2,0,6,0,0,0,7,11.35,0.0,6,0,0,0
33177,104410,0.069660344,7,9,,1,0,8,4,0,2,4,31.5,14.12,1,1,0,0
95603,9553,0.072157581,0,0,,0,0,1,0,0,0,1,6.63,0.0,0,0,0,0
25591,157010,0.194489265,6,7,125.0,3,0,5,3,0,5,3,19.0,0.0,0,1,0,0
89352,123000,0.0,5,5,2672.0,0,2,4,2,0,2,2,5.69,0.0,8,1,0,0
38762,118945,0.012338886,6,7,2078.0,2,0,7,0,0,4,1,0.0,0.0,1,0,0,0
65228,103746,0.041365446,5,5,,1,0,1,0,0,4,0,6.62,0.0,3,0,0,0
34538,4001,0.007122317,0,0,,0,0,0,0,0,1,0,91.53,0.0,0,0,0,0
87385,247469,0.090799103,13,14,,5,0,16,16,0,15,2,17.06,0.0,0,0,0,0
76902,143661,0.127375905,6,7,,3,0,3,4,0,9,3,6.06,0.0,1,0,0,0
68180,139322,0.225824954,7,7,1548.0,3,0,13,0,0,2,7,2.39,0.0,5,0,0,0
86361,102828,0.006076152,4,6,645.0,6,0,16,3,0,6,0,100.0,0.0,0,0,0,0
66283,125354,0.265088676,4,5,1937.0,3,0,6,4,0,2,0,3.95,3.23,2,0,0,0
28144,102618,0.1363303,4,5,262.0,3,0,6,4,0,6,10,5.87,0.0,1,0,0,0
45956,145576,0.100455735,7,7,,1,0,7,2,0,6,0,0.0,0.0,3,0,0,0
82610,174831,0.037177818,7,7,2300.0,1,0,7,7,0,7,1,22.98,0.0,0,0,0,0
80427,123280,0.042031587,7,9,1940.0,2,1,29,2,3,5,84,1.44,0.0,6,2,0,0
70014,101982,0.333891544,6,6,,0,0,7,3,0,0,1,0.0,14.61,1,0,0,0
88795,83844,0.0,5,7,46.0,1,0,6,4,0,1,4,6.77,0.0,1,1,0,0
28166,76670,0.0,4,6,,0,0,6,5,0,4,2,14.72,0.0,11,0,0,1
88312,9553,0.072157581,0,0,,0,0,1,0,0,0,1,11.01,0.0,0,1,0,0
33174,219609,0.033493708,10,11,1322.0,3,0,11,11,0,8,1,11.41,0.0,1,0,0,0
89969,64317,0.014423114,1,1,,0,0,2,1,0,3,4,35.79,0.0,3,0,0,0
93486,165727,0.13321533300000002,10,13,1406.0,3,0,13,1,0,4,3,10.94,0.0,0,0,0,0
96106,4001,0.007122317,0,0,,0,0,0,0,0,1,0,38.39,2.83,0,0,0,0
41492,4001,0.007122317,0,0,,0,0,0,0,0,1,0,15.29,2.83,1,0,0,0
18861,102828,0.006076152,4,6,645.0,6,0,16,3,0,6,0,52.05,0.0,17,0,0,0
67088,125354,0.265088676,4,5,1937.0,3,0,6,4,0,2,0,25.17,0.0,0,0,0,0
42416,116742,0.007658515,5,10,2301.0,3,1,24,1,1,19,56,1.02,0.0,3,0,0,0
69193,129207,0.0077202819999999985,6,6,,0,0,4,2,0,4,2,8.12,0.0,0,0,0,0
73787,57999,0.015016892,3,3,2890.0,0,1,14,4,0,8,59,25.28,0.0,13,2,0,0
18234,37502,0.210473241,1,2,1994.0,3,1,8,5,0,0,2,0.0,36.34,3,0,0,1
58202,4001,0.007122317,0,0,,0,0,0,0,0,1,0,3.33,3.7,2,0,0,0
44875,103746,0.041365446,5,5,,1,0,1,0,0,4,0,1.39,4.36,2,0,0,0
32369,9553,0.072157581,0,0,,0,0,1,0,0,0,1,30.35,14.0,0,0,0,0
31786,178473,0.069753361,9,10,,1,0,17,6,0,11,4,32.0,0.0,0,1,0,0
31641,94561,0.038692987000000005,4,4,1015.0,2,0,7,1,0,5,1,0.07,0.0,0,0,0,0
34360,139322,0.225824954,7,7,1548.0,3,0,13,0,0,2,7,0.13,5.59,0,0,0,0
10430,103746,0.041365446,5,5,,1,0,1,0,0,4,0,6.89,0.0,0,1,0,0
20524,21819,0.075778755,0,0,,0,0,3,3,0,2,3,21.17,14.29,0,0,0,0
11948,94236,0.127811589,4,6,320.0,1,1,13,3,0,3,5,3.88,0.0,1,0,0,0
